before	40	0.001280819724623759
works	34	0.0010886967659301952
and	1118	0.03579891130323407
well	35	0.0011207172590457894
love	12	0.00038424591738712776
to	719	0.02302273455011207
start	3	9.606147934678194e-05
country	7	0.00022414345180915785
is	207	0.006628242074927954
as	254	0.00813320525136087
lost	21	0.0006724303554274736
first	26	0.0008325328210054435
contents	0	0.0
project	87	0.0027857829010566764
give	9	0.00028818443804034583
heed	0	0.0
eighth	0	0.0
like	41	0.0013128402177393533
third	1	3.202049311559398e-05
cheer	0	0.0
cost	3	9.606147934678194e-05
last	25	0.0008005123278898495
comedy	0	0.0
united	10	0.0003202049311559398
or	165	0.005283381364073006
restrictions	2	6.404098623118796e-05
where	29	0.0009285943003522254
under	39	0.0012487992315081652
included	3	9.606147934678194e-05
with	340	0.010886967659301952
mark	2	6.404098623118796e-05
other	48	0.001536983669548511
king	0	0.0
public	9	0.00028818443804034583
that	348	0.011143131604226706
of	819	0.02622478386167147
check	2	6.404098623118796e-05
are	85	0.002721741914825488
it	347	0.011111111111111112
january	0	0.0
updated	2	6.404098623118796e-05
away	28	0.0008965738072366314
sport	0	0.0
language	3	9.606147934678194e-05
errors	1	3.202049311559398e-05
no	86	0.0027537624079410823
you	388	0.012423951328850465
red	1	3.202049311559398e-05
himself	5	0.0001601024655779699
sixth	0	0.0
the	1603	0.05132885046429715
ends	3	9.606147934678194e-05
for	189	0.006051873198847263
prince	0	0.0
located	4	0.00012808197246237592
have	158	0.005059237912263849
title	6	0.00019212295869356388
use	12	0.00038424591738712776
life	29	0.0009285943003522254
in	578	0.018507845020813322
tragedy	0	0.0
fifth	0	0.0
beloved	4	0.00012808197246237592
measure	1	3.202049311559398e-05
labour	0	0.0
most	17	0.0005443483829650976
set	15	0.0004803073967339097
copy	13	0.00041626641050272176
complete	1	3.202049311559398e-05
at	187	0.005987832212616074
september	0	0.0
almost	22	0.0007044508485430675
anyone	9	0.00028818443804034583
hate	3	9.606147934678194e-05
this	168	0.005379442843419789
may	44	0.001408901697086135
merchant	1	3.202049311559398e-05
laws	8	0.00025616394492475184
character	2	6.404098623118796e-05
second	4	0.00012808197246237592
all	144	0.004610951008645533
wife	2	6.404098623118796e-05
by	139	0.0044508485430675634
states	15	0.0004803073967339097
date	9	0.00028818443804034583
whatsoever	2	6.404098623118796e-05
using	5	0.0001601024655779699
release	4	0.00012808197246237592
if	74	0.0023695164905539546
flight	0	0.0
parts	1	3.202049311559398e-05
terms	27	0.0008645533141210375
fourth	1	3.202049311559398e-05
part	15	0.0004803073967339097
dignity	1	3.202049311559398e-05
anywhere	2	6.404098623118796e-05
a	753	0.024111431316042268
world	5	0.0001601024655779699
merry	1	3.202049311559398e-05
not	205	0.006564201088696766
