before	7	0.0006721720760514692
works	1	9.602458229306702e-05
and	325	0.031207989245246783
well	7	0.0006721720760514692
love	5	0.0004801229114653351
to	323	0.03101594008066065
start	2	0.00019204916458613405
country	34	0.0032648357979642786
is	84	0.00806606491261763
as	89	0.008546187824082965
lost	0	0.0
first	8	0.0007681966583445362
contents	0	0.0
project	1	9.602458229306702e-05
give	1	9.602458229306702e-05
heed	0	0.0
eighth	0	0.0
like	9	0.0008642212406376032
third	0	0.0
cheer	0	0.0
cost	2	0.00019204916458613405
last	2	0.00019204916458613405
comedy	0	0.0
united	0	0.0
or	25	0.002400614557326676
restrictions	1	9.602458229306702e-05
where	5	0.0004801229114653351
under	12	0.0011522949875168043
included	0	0.0
with	66	0.006337622431342424
mark	1	9.602458229306702e-05
other	40	0.003840983291722681
king	0	0.0
public	14	0.0013443441521029385
that	156	0.014979834837718456
of	490	0.04705204532360284
check	1	9.602458229306702e-05
are	53	0.005089302861532552
it	58	0.005569425772997887
january	0	0.0
updated	0	0.0
away	1	9.602458229306702e-05
sport	0	0.0
language	1	9.602458229306702e-05
errors	0	0.0
no	34	0.0032648357979642786
you	80	0.007681966583445362
red	0	0.0
himself	0	0.0
sixth	0	0.0
the	710	0.06817745342807759
ends	2	0.00019204916458613405
for	102	0.009794507393892836
prince	0	0.0
located	0	0.0
have	127	0.012195121951219513
title	0	0.0
use	3	0.0002880737468792011
life	1	9.602458229306702e-05
in	250	0.024006145573266757
tragedy	0	0.0
fifth	0	0.0
beloved	0	0.0
measure	2	0.00019204916458613405
labour	2	0.00019204916458613405
most	21	0.0020165162281544076
set	0	0.0
copy	0	0.0
complete	1	9.602458229306702e-05
at	25	0.002400614557326676
september	1	9.602458229306702e-05
almost	1	9.602458229306702e-05
anyone	3	0.0002880737468792011
hate	0	0.0
this	48	0.004609179950067217
may	10	0.0009602458229306702
merchant	0	0.0
laws	4	0.0003840983291722681
character	4	0.0003840983291722681
second	0	0.0
all	23	0.0022085653927405415
wife	0	0.0
by	103	0.009890531976185904
states	0	0.0
date	0	0.0
whatsoever	0	0.0
using	0	0.0
release	0	0.0
if	18	0.0017284424812752065
flight	0	0.0
parts	1	9.602458229306702e-05
terms	2	0.00019204916458613405
fourth	0	0.0
part	7	0.0006721720760514692
dignity	0	0.0
anywhere	1	9.602458229306702e-05
a	172	0.01651622815440753
world	34	0.0032648357979642786
merry	0	0.0
not	81	0.007777991165738429
