before	2	7.851142341210646e-05
works	32	0.0012561827745937034
and	1597	0.06269137159456702
well	95	0.003729292612075057
love	0	0.0
to	291	0.01142341210646149
start	3	0.00011776713511815969
country	2	7.851142341210646e-05
is	41	0.0016094841799481824
as	32	0.0012561827745937034
lost	0	0.0
first	0	0.0
contents	0	0.0
project	87	0.003415246918426631
give	4	0.00015702284682421293
heed	0	0.0
eighth	0	0.0
like	0	0.0
third	0	0.0
cheer	0	0.0
cost	3	0.00011776713511815969
last	1	3.925571170605323e-05
comedy	0	0.0
united	10	0.0003925571170605323
or	96	0.00376854832378111
restrictions	2	7.851142341210646e-05
where	3	0.00011776713511815969
under	7	0.00027478998194237263
included	3	0.00011776713511815969
with	1050	0.04121849729135589
mark	0	0.0
other	14	0.0005495799638847453
king	0	0.0
public	9	0.0003533014053544791
that	17	0.0006673470990029049
of	1440	0.05652822485671665
check	2	7.851142341210646e-05
are	25	0.0009813927926513308
it	22	0.0008636256575331711
january	1	3.925571170605323e-05
updated	1	3.925571170605323e-05
away	2	7.851142341210646e-05
sport	0	0.0
language	1	3.925571170605323e-05
errors	1	3.925571170605323e-05
no	11	0.00043181282876658553
you	72	0.0028264112428358326
red	22	0.0008636256575331711
himself	0	0.0
sixth	0	0.0
the	1017	0.03992305880505614
ends	4	0.00015702284682421293
for	43	0.0016879956033602889
prince	0	0.0
located	4	0.00015702284682421293
have	12	0.00047106854047263875
title	1	3.925571170605323e-05
use	12	0.00047106854047263875
life	1	3.925571170605323e-05
in	547	0.02147287430321112
tragedy	0	0.0
fifth	0	0.0
beloved	0	0.0
measure	0	0.0
labour	0	0.0
most	3	0.00011776713511815969
set	21	0.0008243699458271178
copy	12	0.00047106854047263875
complete	0	0.0
at	48	0.001884274161890555
september	1	3.925571170605323e-05
almost	2	7.851142341210646e-05
anyone	5	0.00019627855853026615
hate	0	0.0
this	51	0.002002041297008715
may	17	0.0006673470990029049
merchant	0	0.0
laws	8	0.00031404569364842585
character	1	3.925571170605323e-05
second	2	7.851142341210646e-05
all	102	0.00400408259401743
wife	0	0.0
by	30	0.001177671351181597
states	14	0.0005495799638847453
date	5	0.00019627855853026615
whatsoever	2	7.851142341210646e-05
using	5	0.00019627855853026615
release	3	0.00011776713511815969
if	21	0.0008243699458271178
flight	0	0.0
parts	0	0.0
terms	21	0.0008243699458271178
fourth	0	0.0
part	5	0.00019627855853026615
dignity	0	0.0
anywhere	2	7.851142341210646e-05
a	940	0.03690036900369004
world	0	0.0
merry	0	0.0
not	25	0.0009813927926513308
