before	54	0.0011133561502618449
works	1	2.0617706486330462e-05
and	1420	0.029277143210589253
well	48	0.0009896499113438621
love	6	0.00012370623891798277
to	1320	0.02721537256195621
start	14	0.00028864789080862647
country	31	0.0006391489010762443
is	279	0.005752340109686198
as	306	0.006309018184817121
lost	4	8.247082594532185e-05
first	59	0.0012164446826934971
contents	4	8.247082594532185e-05
project	2	4.1235412972660925e-05
give	25	0.0005154426621582616
heed	0	0.0
eighth	1	2.0617706486330462e-05
like	71	0.0014638571605294626
third	2	4.1235412972660925e-05
cheer	1	2.0617706486330462e-05
cost	18	0.0003711187167539483
last	26	0.0005360603686445919
comedy	1	2.0617706486330462e-05
united	2	4.1235412972660925e-05
or	103	0.0021236237680920373
restrictions	0	0.0
where	60	0.0012370623891798276
under	29	0.0005979134881035833
included	0	0.0
with	348	0.007174961857243
mark	2	4.1235412972660925e-05
other	48	0.0009896499113438621
king	1	2.0617706486330462e-05
public	6	0.00012370623891798277
that	411	0.008473877365881819
of	1079	0.022246505298750566
check	3	6.185311945899138e-05
are	122	0.002515360191332316
it	492	0.010143911591274587
january	0	0.0
updated	0	0.0
away	35	0.0007216197270215662
sport	0	0.0
language	4	8.247082594532185e-05
errors	1	2.0617706486330462e-05
no	170	0.003505010102676178
you	494	0.010185147004247247
red	11	0.00022679477134963507
himself	18	0.0003711187167539483
sixth	0	0.0
the	2947	0.060760381015215865
ends	2	4.1235412972660925e-05
for	381	0.007855346171291905
prince	1	2.0617706486330462e-05
located	3	6.185311945899138e-05
have	173	0.0035668632221351696
title	0	0.0
use	23	0.0004742072491856006
life	27	0.0005566780751309224
in	707	0.014576718485835636
tragedy	1	2.0617706486330462e-05
fifth	0	0.0
beloved	1	2.0617706486330462e-05
measure	0	0.0
labour	0	0.0
most	32	0.0006597666075625748
set	27	0.0005566780751309224
copy	14	0.00028864789080862647
complete	5	0.0001030885324316523
at	354	0.007298668096160983
september	2	4.1235412972660925e-05
almost	7	0.00014432394540431323
anyone	9	0.00018555935837697414
hate	0	0.0
this	255	0.005257515154014267
may	36	0.0007422374335078965
merchant	7	0.00014432394540431323
laws	1	2.0617706486330462e-05
character	13	0.00026803018432229597
second	6	0.00012370623891798277
all	235	0.004845161024287658
wife	4	8.247082594532185e-05
by	165	0.003401921570244526
states	2	4.1235412972660925e-05
date	1	2.0617706486330462e-05
whatsoever	0	0.0
using	4	8.247082594532185e-05
release	0	0.0
if	127	0.0026184487237639687
flight	0	0.0
parts	5	0.0001030885324316523
terms	4	8.247082594532185e-05
fourth	4	8.247082594532185e-05
part	11	0.00022679477134963507
dignity	5	0.0001030885324316523
anywhere	2	4.1235412972660925e-05
a	1236	0.02548348521710445
world	23	0.0004742072491856006
merry	4	8.247082594532185e-05
not	198	0.0040823058842934315
