before	108	0.0011842884400289492
works	6	6.579380222383051e-05
and	2634	0.028883479176261596
well	147	0.0016119481544838476
love	38	0.0004166940807509266
to	2790	0.03059411803408119
start	9	9.869070333574577e-05
country	14	0.00015351887185560453
is	283	0.003103274338224006
as	695	0.007621115424260368
lost	18	0.00019738140667149154
first	66	0.0007237318244621356
contents	5	5.4828168519858764e-05
project	0	0.0
give	72	0.0007895256266859662
heed	1	1.0965633703971753e-05
eighth	1	1.0965633703971753e-05
like	220	0.0024124394148737857
third	4	4.386253481588701e-05
cheer	5	5.4828168519858764e-05
cost	0	0.0
last	61	0.0006689036559422769
comedy	0	0.0
united	0	0.0
or	182	0.001995745334122859
restrictions	0	0.0
where	131	0.0014364980152202997
under	50	0.0005482816851985876
included	1	1.0965633703971753e-05
with	815	0.008936991468736978
mark	3	3.2896901111915254e-05
other	98	0.0010746321029892318
king	0	0.0
public	0	0.0
that	1163	0.012753031997719148
of	2107	0.023104590214268483
check	1	1.0965633703971753e-05
are	107	0.0011733228063249776
it	918	0.010066451740246068
january	0	0.0
updated	0	0.0
away	103	0.0011294602715090905
sport	0	0.0
language	3	3.2896901111915254e-05
errors	1	1.0965633703971753e-05
no	231	0.0025330613856174747
you	1084	0.01188674693510538
red	20	0.00021931267407943506
himself	68	0.0007456630918700792
sixth	0	0.0
the	5126	0.056209838366559205
ends	5	5.4828168519858764e-05
for	685	0.007511459087220651
prince	0	0.0
located	0	0.0
have	349	0.0038270061626861415
title	1	1.0965633703971753e-05
use	28	0.00030703774371120907
life	54	0.0005921442200144746
in	1443	0.01582340943483124
tragedy	2	2.1931267407943506e-05
fifth	0	0.0
beloved	3	3.2896901111915254e-05
measure	6	6.579380222383051e-05
labour	5	5.4828168519858764e-05
most	30	0.00032896901111915256
set	51	0.0005592473189025593
copy	2	2.1931267407943506e-05
complete	2	2.1931267407943506e-05
at	612	0.006710967826830712
september	1	1.0965633703971753e-05
almost	65	0.0007127661907581639
anyone	0	0.0
hate	6	6.579380222383051e-05
this	328	0.0035967278549027346
may	28	0.00030703774371120907
merchant	0	0.0
laws	3	3.2896901111915254e-05
character	6	6.579380222383051e-05
second	2	2.1931267407943506e-05
all	294	0.003223896308967695
wife	17	0.0001864157729675198
by	168	0.0018422264622672544
states	0	0.0
date	1	1.0965633703971753e-05
whatsoever	0	0.0
using	3	3.2896901111915254e-05
release	0	0.0
if	265	0.0029058929315525146
flight	4	4.386253481588701e-05
parts	0	0.0
terms	0	0.0
fourth	3	3.2896901111915254e-05
part	19	0.0002083470403754633
dignity	6	6.579380222383051e-05
anywhere	7	7.675943592780227e-05
a	2050	0.022479549093142093
world	43	0.00047152224927078537
merry	1	1.0965633703971753e-05
not	295	0.003234861942671667
