before	15	0.0008301970334292672
works	33	0.0018264334735443879
and	478	0.026455612131945982
well	11	0.0006088111578481293
love	1	5.534646889528448e-05
to	412	0.022802745184857205
start	4	0.00022138587558113792
country	2	0.00011069293779056896
is	138	0.007637812707549259
as	105	0.00581137923400487
lost	2	0.00011069293779056896
first	12	0.0006641576267434137
contents	1	5.534646889528448e-05
project	87	0.00481514279388975
give	11	0.0006088111578481293
heed	0	0.0
eighth	0	0.0
like	13	0.0007195040956386983
third	2	0.00011069293779056896
cheer	1	5.534646889528448e-05
cost	6	0.0003320788133717069
last	12	0.0006641576267434137
comedy	0	0.0
united	14	0.0007748505645339827
or	126	0.006973655080805844
restrictions	2	0.00011069293779056896
where	14	0.0007748505645339827
under	17	0.0009408899712198362
included	3	0.00016603940668585344
with	154	0.00852335620987381
mark	1	5.534646889528448e-05
other	37	0.002047819349125526
king	0	0.0
public	15	0.0008301970334292672
that	160	0.008855435023245517
of	604	0.03342926721275183
check	2	0.00011069293779056896
are	73	0.004040292229355767
it	139	0.007693159176444543
january	0	0.0
updated	1	5.534646889528448e-05
away	8	0.00044277175116227583
sport	1	5.534646889528448e-05
language	1	5.534646889528448e-05
errors	1	5.534646889528448e-05
no	54	0.0029887093203453618
you	163	0.00902147442993137
red	2	0.00011069293779056896
himself	6	0.0003320788133717069
sixth	0	0.0
the	1043	0.05772636705778171
ends	0	0.0
for	171	0.009464246181093646
prince	2	0.00011069293779056896
located	4	0.00022138587558113792
have	65	0.003597520478193491
title	3	0.00016603940668585344
use	17	0.0009408899712198362
life	8	0.00044277175116227583
in	273	0.015109586008412662
tragedy	0	0.0
fifth	0	0.0
beloved	0	0.0
measure	0	0.0
labour	0	0.0
most	12	0.0006641576267434137
set	17	0.0009408899712198362
copy	30	0.0016603940668585345
complete	2	0.00011069293779056896
at	99	0.005479300420633164
september	5	0.0002767323444764224
almost	4	0.00022138587558113792
anyone	5	0.0002767323444764224
hate	2	0.00011069293779056896
this	91	0.005036528669470888
may	47	0.0026012840380783705
merchant	0	0.0
laws	8	0.00044277175116227583
character	2	0.00011069293779056896
second	2	0.00011069293779056896
all	77	0.004261678104936905
wife	3	0.00016603940668585344
by	105	0.00581137923400487
states	19	0.001051582909010405
date	8	0.00044277175116227583
whatsoever	2	0.00011069293779056896
using	5	0.0002767323444764224
release	3	0.00016603940668585344
if	58	0.0032100951959265
flight	0	0.0
parts	1	5.534646889528448e-05
terms	24	0.0013283152534868275
fourth	1	5.534646889528448e-05
part	7	0.00038742528226699135
dignity	1	5.534646889528448e-05
anywhere	3	0.00016603940668585344
a	399	0.022083241089218508
world	7	0.00038742528226699135
merry	0	0.0
not	80	0.004427717511622758
