before	121	0.0008283359347189134
works	41	0.0002806758125907062
and	4184	0.02864262438730524
well	239	0.0016361346148580191
love	462	0.0031627372052903968
to	3660	0.025055450587365483
start	5	3.422875763301295e-05
country	17	0.00011637777595224404
is	1047	0.007167501848352912
as	865	0.005921575070511241
lost	58	0.00039705358854295024
first	145	0.0009926339713573755
contents	1	6.8457515266025906e-06
project	89	0.0006092718858676305
give	141	0.0009652509652509653
heed	3	2.0537254579807772e-05
eighth	2	1.3691503053205181e-05
like	220	0.00150606533585257
third	11	7.53032667926285e-05
cheer	0	0.0
cost	7	4.792026068621813e-05
last	110	0.000753032667926285
comedy	30	0.0002053725457980777
united	15	0.00010268627289903886
or	484	0.0033133437388756536
restrictions	2	1.3691503053205181e-05
where	168	0.0011500862564692352
under	45	0.00030805881869711655
included	5	3.422875763301295e-05
with	1105	0.007564555436895862
mark	10	6.84575152660259e-05
other	127	0.000869410443878529
king	91	0.0006229633889208358
public	12	8.214901831923109e-05
that	1535	0.010508228593334976
of	2726	0.01866151866151866
check	2	1.3691503053205181e-05
are	583	0.00399107314000931
it	1045	0.007153810345299707
january	4	2.7383006106410362e-05
updated	1	6.8457515266025906e-06
away	105	0.000718803910293272
sport	9	6.161176373942331e-05
language	15	0.00010268627289903886
errors	6	4.1074509159615545e-05
no	637	0.00436074372244585
you	2395	0.016395574906213205
red	0	0.0
himself	65	0.00044497384922916836
sixth	0	0.0
the	4986	0.034132917111640515
ends	4	2.7383006106410362e-05
for	1218	0.008338125359401954
prince	82	0.0005613516251814124
located	4	2.7383006106410362e-05
have	985	0.0067430652537035516
title	22	0.000150606533585257
use	51	0.0003491333278567321
life	121	0.0008283359347189134
in	1830	0.012527725293682741
tragedy	8	5.4766012212820724e-05
fifth	3	2.0537254579807772e-05
beloved	2	1.3691503053205181e-05
measure	11	7.53032667926285e-05
labour	2	1.3691503053205181e-05
most	154	0.0010542457350967988
set	64	0.0004381280977025658
copy	16	0.00010953202442564145
complete	3	2.0537254579807772e-05
at	496	0.003395492757194885
september	4	2.7383006106410362e-05
almost	25	0.00017114378816506477
anyone	5	3.422875763301295e-05
hate	37	0.00025329280648429586
this	1117	0.007646704455215094
may	282	0.0019305019305019305
merchant	17	0.00011637777595224404
laws	22	0.000150606533585257
character	13	8.899476984583367e-05
second	25	0.00017114378816506477
all	793	0.0054286809605958546
wife	165	0.0011295490018894275
by	653	0.004470275746871492
states	18	0.00012322352747884662
date	6	4.1074509159615545e-05
whatsoever	4	2.7383006106410362e-05
using	9	6.161176373942331e-05
release	4	2.7383006106410362e-05
if	483	0.0033064979873490513
flight	5	3.422875763301295e-05
parts	19	0.00013006927900544921
terms	26	0.00017798953969166734
fourth	6	4.1074509159615545e-05
part	80	0.0005476601221282072
dignity	0	0.0
anywhere	2	1.3691503053205181e-05
a	3091	0.021160217968728606
world	107	0.0007324954133464772
merry	5	3.422875763301295e-05
not	1196	0.008187518825816698
