before	8	0.0005762443275949003
works	32	0.002304977310379601
and	476	0.034286537491896564
well	1	7.203054094936253e-05
love	4	0.00028812216379745014
to	525	0.03781603399841533
start	3	0.0002160916228480876
country	16	0.0011524886551898005
is	105	0.007563206799683066
as	102	0.007347115176834978
lost	1	7.203054094936253e-05
first	11	0.0007923359504429878
contents	0	0.0
project	88	0.006338687603543902
give	6	0.0004321832456961752
heed	0	0.0
eighth	0	0.0
like	5	0.00036015270474681264
third	1	7.203054094936253e-05
cheer	0	0.0
cost	3	0.0002160916228480876
last	1	7.203054094936253e-05
comedy	0	0.0
united	12	0.0008643664913923504
or	115	0.008283512209176691
restrictions	2	0.00014406108189872507
where	9	0.0006482748685442628
under	8	0.0005762443275949003
included	3	0.0002160916228480876
with	138	0.009940214651012028
mark	1	7.203054094936253e-05
other	23	0.0016567024418353382
king	0	0.0
public	29	0.0020888856875315135
that	189	0.013613772239429518
of	729	0.052510264352085285
check	2	0.00014406108189872507
are	74	0.005330260030252827
it	101	0.007275084635885615
january	0	0.0
updated	1	7.203054094936253e-05
away	2	0.00014406108189872507
sport	0	0.0
language	1	7.203054094936253e-05
errors	2	0.00014406108189872507
no	34	0.002449038392278326
you	98	0.007058993013037528
red	0	0.0
himself	15	0.001080458114240438
sixth	0	0.0
the	873	0.06288266224879349
ends	0	0.0
for	74	0.005330260030252827
prince	2	0.00014406108189872507
located	4	0.00028812216379745014
have	46	0.0033134048836706764
title	3	0.0002160916228480876
use	12	0.0008643664913923504
life	27	0.0019448246056327882
in	255	0.018367787942087446
tragedy	0	0.0
fifth	0	0.0
beloved	0	0.0
measure	2	0.00014406108189872507
labour	2	0.00014406108189872507
most	61	0.004393862997911114
set	10	0.0007203054094936253
copy	12	0.0008643664913923504
complete	1	7.203054094936253e-05
at	36	0.002593099474177051
september	0	0.0
almost	8	0.0005762443275949003
anyone	5	0.00036015270474681264
hate	0	0.0
this	120	0.008643664913923503
may	58	0.004177771375063027
merchant	0	0.0
laws	8	0.0005762443275949003
character	27	0.0019448246056327882
second	6	0.0004321832456961752
all	66	0.004754015702657927
wife	0	0.0
by	104	0.007491176258733703
states	14	0.0010084275732910753
date	5	0.00036015270474681264
whatsoever	2	0.00014406108189872507
using	5	0.00036015270474681264
release	3	0.0002160916228480876
if	38	0.0027371605560757763
flight	0	0.0
parts	1	7.203054094936253e-05
terms	21	0.0015126413599366132
fourth	0	0.0
part	5	0.00036015270474681264
dignity	7	0.0005042137866455377
anywhere	2	0.00014406108189872507
a	301	0.02168119282575812
world	22	0.0015846719008859756
merry	0	0.0
not	82	0.005906504357847727
