before	137	0.001579250720461095
works	13	0.00014985590778097982
and	3223	0.03715273775216138
well	82	0.0009452449567723342
love	1	1.1527377521613832e-05
to	2322	0.02676657060518732
start	5	5.7636887608069166e-05
country	95	0.001095100864553314
is	188	0.0021671469740634007
as	509	0.005867435158501441
lost	23	0.00026512968299711813
first	87	0.0010028818443804034
contents	2	2.3054755043227664e-05
project	0	0.0
give	27	0.0003112391930835735
heed	0	0.0
eighth	0	0.0
like	20	0.00023054755043227666
third	14	0.00016138328530259367
cheer	0	0.0
cost	9	0.0001037463976945245
last	30	0.000345821325648415
comedy	0	0.0
united	2	2.3054755043227664e-05
or	113	0.001302593659942363
restrictions	0	0.0
where	108	0.001244956772334294
under	91	0.0010489913544668588
included	3	3.45821325648415e-05
with	570	0.006570605187319885
mark	5	5.7636887608069166e-05
other	106	0.0012219020172910663
king	8	9.221902017291066e-05
public	10	0.00011527377521613833
that	659	0.007596541786743516
of	3839	0.0442536023054755
check	6	6.9164265129683e-05
are	63	0.0007262247838616715
it	695	0.008011527377521614
january	3	3.45821325648415e-05
updated	0	0.0
away	40	0.0004610951008645533
sport	4	4.610951008645533e-05
language	1	1.1527377521613832e-05
errors	0	0.0
no	169	0.0019481268011527378
you	36	0.000414985590778098
red	13	0.00014985590778097982
himself	15	0.0001729106628242075
sixth	1	1.1527377521613832e-05
the	8621	0.09937752161383286
ends	1	1.1527377521613832e-05
for	578	0.006662824207492795
prince	0	0.0
located	2	2.3054755043227664e-05
have	232	0.002674351585014409
title	2	2.3054755043227664e-05
use	20	0.00023054755043227666
life	11	0.00012680115273775217
in	1452	0.016737752161383287
tragedy	0	0.0
fifth	0	0.0
beloved	0	0.0
measure	2	2.3054755043227664e-05
labour	15	0.0001729106628242075
most	81	0.0009337175792507204
set	28	0.00032276657060518733
copy	0	0.0
complete	23	0.00026512968299711813
at	538	0.006201729106628242
september	10	0.00011527377521613833
almost	49	0.0005648414985590778
anyone	0	0.0
hate	0	0.0
this	290	0.0033429394812680116
may	44	0.0005072046109510087
merchant	1	1.1527377521613832e-05
laws	1	1.1527377521613832e-05
character	3	3.45821325648415e-05
second	26	0.00029971181556195963
all	247	0.0028472622478386165
wife	0	0.0
by	617	0.007112391930835735
states	3	3.45821325648415e-05
date	13	0.00014985590778097982
whatsoever	2	2.3054755043227664e-05
using	5	5.7636887608069166e-05
release	2	2.3054755043227664e-05
if	121	0.0013948126801152738
flight	3	3.45821325648415e-05
parts	9	0.0001037463976945245
terms	2	2.3054755043227664e-05
fourth	6	6.9164265129683e-05
part	55	0.0006340057636887608
dignity	1	1.1527377521613832e-05
anywhere	2	2.3054755043227664e-05
a	1765	0.020345821325648415
world	31	0.00035734870317002883
merry	0	0.0
not	374	0.004311239193083573
